id,title
619231,Ouetissos/Ouetiston/Vetissus
619232,Ozzala/Ozizala
619234,Papira
619235,Parnassos
619236,Pegella
619237,Perta
619239,*Pillitokome
619240,*Pithoi
619241,*Plomma
619242,Praedia Quadratiana
619243,Proseilemmene
619244,Pteria
619249,Saccasena
619250,Sacoena
619251,Sadagolthina
619252,Salambriai/Salaberina
619253,Salanda
619254,Saraouene
619255,Sarmalius
619256,Sasima
619257,*Senzousa
619261,Soanda
619262,Soandos
619263,[Sobesos]
619266,[Tamisos]
619267,Taouion/Tabia
619268,Tatta L.
619269,Tectosages
619271,Therma
619272,Tibernene
619273,Tolistoagioi/Tolistobogioi
619274,Topaklı
619275,Trokmoi
619277,Ubinnaca
619280,Villa Palmati
619282,Yaraşlı
619283,Yarhisar
619285,Zeila
619286,*Zemruta
619287,*Zizima
619288,Zoropassos
619857,Untitled
619858,Untitled
620612,Untitled
621367,Untitled
621368,Untitled
621369,Untitled
621370,Untitled
621371,Untitled
621372,Untitled
621373,Untitled
621374,Untitled
621375,Untitled
621376,Untitled
621377,Untitled
621378,Untitled
621379,Untitled
621380,Untitled
621381,Untitled
621382,Untitled
622122,(...)pykena
622124,Agrizama
622125,Alassenses
622126,Ambitouti
622128,Comenses
622129,Cuballum
622131,Diktis
622132,Didienses
622133,Doudousa/Doudoua
622134,Drynemeton
622136,Earsos
622137,Euagina/Phoubagina
622139,Gadasena
622140,Garmias/Karima
622142,Imrougarene
622144,Karissa
622145,Kelosina
622146,Kik[.]os
622147,Klaudiopolis
622148,Klintene
622149,Kouesseus
622150,Kristenos
622152,Landosia
622153,Laskoria/Lassora
622154,Louloumnenos
622156,Mithridation
622157,Moustilia
622159,Odogra/Odoga
622160,Olenos
622161,Ouadata
622162,Ouanota
622163,Ouestene
622164,Ouinzela
622165,Oukena/Oukaina
622167,Petenissos
622168,Phreata
622169,Posdala
622171,Rastia
622173,Saralius/Saralos
622174,Scanatus
622175,Seiva/Siva
622176,Silandene
622177,Stabiu
622179,Tetradion
622180,Tetrapyrgia
622181,Timoniacenses
622182,Toutobodiaci
622184,Voturi
622186,Zama
624813669,Mut el-Kharab
628917,Ablastha
628918,Ad Aras
628919,Agranai
628920,Akdağmadeni
628921,Alacahan
628922,Analib(l)a
628923,Anisa
628924,Antitaurus Mons
628925,Arabissos/Tripotamos
628926,Arane
628927,Arapözü
628928,Arasaxa
628929,Arca
628930,Archalla
628931,Arege
628932,Argaeus (mountain)
628933,[Argaous]
628934,Ariaratheia
628935,Armaxa
628936,Armenia Minor
628938,Aşağı Kızıl Çevrek
628939,Aşutka
628940,Azapbaşlı
628942,Bagadania
628943,Bahçebaşı
628944,[Bathys Rhyax]/[Krya Pege]?
628945,Bünyan
628948,Capotes? M.
628949,Cappadocia (region)
628953,Charax?
628954,Chorsabia/Carsa(g)is
628955,Chosomachon
628957,Cilicia
628958,Coduzalaba/Sabalassos?
628959,Comana/Hierapolis/Chryse
628962,Dalanda
628963,Dascusa
628964,Dasmenda?
628965,Dastracus M.
628966,Dulluk Tepe
628968,Ekrek
628969,Elegeia
628971,Eski Arabkir
628972,Euagina/Sebagena?
628973,Eudoixata
628974,Eulepa
628977,Euspena
628979,Fırakdın
628982,Gauraina
628983,Gökkaya
628984,Gundusa
628987,Hastek Kale
628989,(H)Erp(h)a
628992,In Medio
628995,Kabassos
628996,Kale
628997,Kamisa/Comassa
628998,Kantariz Kalesi
628999,Kara Kavak
629000,Karakuyu
629003,Karnalis
629004,Kataonia
629005,Kemaliye
629006,Kerar Kale
629007,Kerpiç
629008,Kiakis
629009,[Kiskisos]
629010,Kız Kalesi
629011,Kızıl Şehir
629012,Kızoğlan Kalesi
629013,Kokousos
629014,[Korakesios] (river)
629015,Korax (river)
629016,Korne
629017,Korpinik Hüyük
629018,Kötükale
629019,Kouloupene (region)
629021,Külek Dağ
629022,Kurtlu Tepe
629025,Laouiansene
629027,Leugaisa/‘Lagalasso’
629028,[Lykandos]/[Lapara]
629030,Makelle
629031,Malandara
629032,Malyan
629033,Maroga/Sarromaena
629034,Mazaka
629035,Mazaka/Eusebeia/Caesarea
629037,Melas (river)
629038,Melas (river)
629039,Melitene
629040,Melitene
629041,Meydancık
629042,Miasena
629043,Moutalaske
629047,Odur Kalesi
629048,Omma (river)
629049,Osdara
629050,Osmandede
629051,Ouarsapa
629053,Pagrum
629054,Phiara
629055,Phlabianai
629056,Preion M.
629058,Pusatlı
629061,Rümdiğin
629064,Sabrina (river)
629065,Sabus
629067,Saraouene
629068,Sargarausene (region)
629071,Sartona
629072,Satıköy
629073,Scordiscus M.
629075,Sebasteia/Megalopolis?/Talaura?
629076,Sebastopolis/Herakleopolis/Karana?
629077,Semissos/Sam(m)a Castorum
629078,Serm(o)usa
629079,Sibora/Foroba?
629080,Siniskolon
629081,Siricis
629082,Skandos
629083,Skylax (river)
629084,Sobagena
629085,Söğütlü
629086,Söğütlü Dere
629088,Symposion/In Medio?
629091,Tanadaris
629092,Taranta
629094,Tavra
629095,Teucila
629096,Tödürge
629097,Tomarza
629098,Tomisa
629099,Tonosa
629102,Vereuso?
629104,Zabulbar
629105,Zara
629106,Zimara
629107,Zizoatra
629108,Zoana
629672,Unnamed bridge
629673,Unnamed bridge
629674,Unnamed bridge
629675,Unnamed bridge
629676,Unnamed bridge
629677,Unnamed bridge
629678,Unnamed bridge
629679,Unnamed bridge
629680,Unnamed bridge
629681,Unnamed bridge
629682,Unnamed bridge
629683,Unnamed bridge
629684,Unnamed bridge at Bahadın
629685,Karamagara Bridge
630427,Untitled
630428,Untitled
630429,Untitled
630430,Unnamed road
630431,Untitled
630432,Untitled
630433,Untitled
630434,Untitled
630435,Untitled
630436,Untitled
630437,Untitled
630438,Untitled
630439,Untitled
630440,Untitled
630441,Untitled
630442,Untitled
630443,Untitled
630444,Untitled
630445,Untitled
631182,Ad Praetorium
631183,Apenzinsos
631184,Argos
631185,Arianodum
631186,Arsanus
631187,Artaxata
631188,Asarinum
631189,Attagaina
631190,Azamora
631192,Blandi
631193,Borissos
631195,Claudias/Claudiopolis
631196,Coeranus
631198,Dandaxina/Dandexina
631199,Dastarkon
631200,Dasteira
631201,Dogana
631203,Euesa/Euaissa/Seioua/Siva
631204,Eusimara/Phousipara
631206,Garnake
631207,Getasa
631209,Hispa/Ispa
631211,Iassos
631213,Kanotala
631214,Karape
631215,Karmalas
631216,Kizara
631217,Korsagaina
631218,Kritalla
631220,Ladoineris
631221,Larissa
631222,Laugasa/Laustasa
631223,Lerisus
631225,Mallos
631226,Mogariassos
631228,Nocotesso
631229,Nosalene
631231,Oromandros
631232,Orphanene/Orpanene/Orbisene
631233,Orsa/Orsene
631235,Pacosanda
631236,Pasarne
631237,Phargamous
631238,Phouphagena/Phouphena
631240,Pisingara
631242,Sabagena
631243,Sadagena
631244,Sandrales/Sandiale
631246,Sinervas/Sinibra/Sinera
631248,Spania
631250,Titarissos
631251,Tynna
631253,Zenokopis
631254,Zomeri
631255,Zoparistos
631937,Castabola
631938,Cilissa/Ingilissis
631939,Kaparkelis
631940,Salius
631941,Singa
638732,Ağva
638733,Adada
638734,Aedesa (river)
638735,[Agrai]
638736,Akalissos
638737,Akroterion Pr.
638738,Alassos
638739,Alina? (island)
638740,Aloanda?
638741,Amblada
638742,Anaboura
638743,Anaua/Sanaos
638744,Andeda
638745,Andriake
638747,Antikragos M.
638748,Antiochia ad Maeandrum
638749,Antiphellos/Habesos
638751,Apamea/Kelainai/Kibotos
638752,Aperlae
638753,Aphrodisias
638754,"Apollo, T."
638755,Apollonia
638757,Apollonia Salbakes
638758,Apollonia/Mordiaion/Sozopolis
638759,Aporidos Come
638760,Araxa
638761,Ariassos
638762,Arnabanda
638763,Arneai
638764,Arsada
638766,Artemision? Pr.
638767,Artymnissos/Perdikiai
638768,Arycandus (river)
638769,Arykanda
638770,Arykanda
638771,Arymaxa
638772,Asar
638773,Asarbaşı
638774,Ascanius L.
638775,Asopos? (river)
638776,Aspendos/Primoupolis
638777,Aspis? Ins.
638778,Attalea
638779,Attouda
638780,Augai
638781,Aulindenos? L.
638783,Aulutrena
638784,Aulutrene/‘Aulocrene’ (lake)
638785,Aunesis
638786,Axon (river)
638787,Aydolin Kale
638789,Balboura
638790,Baris
638791,Bindaios
638792,Boubon
638793,Brioula
638795,Caularis (river)
638796,Caunus
638797,Çaykenarı
638798,Chelidon M.
638799,Chelidoniae (islands)
638800,Chelidonium Pr./Hiera Akra/Tauri Pr.
638801,Chimaera
638802,Chimaera M.
638803,Choma
638804,Cibyra
638811,Colossae
638812,Comama/Col. Iulia Augusta Prima Fida
638813,Conana/Iustinianopolis?
638814,Cremna/Col. Iulia Augusta Felix
638815,Cypriae (islands)
638817,Daidala
638818,Daidala M.
638819,Damasei?
638820,Dereağzı
638821,Didymae (islands)
638822,Dikmen Tepesi
638824,Dionysias/Krambousa Ins.
638826,Dolichiste (island)
638828,Elbessos
638829,*Eleinokapria
638830,Emeriye
638831,Erymna
638832,Etenna
638833,Eudokias?
638834,Eukereia
638835,Eunias Nemus
638836,Eurymedon (river)
638837,"Eurymedon, T."
638838,Euxine
638840,Fele
638842,Gagai/Palaion Teichos
638843,Glaucus (river)
638844,Glaukos/Telmessicus Sinus
638845,Gölcük Kale
638846,Görle
638847,Güğercinlik
638852,Hadrianopolis/Hadriani
638853,Hamaxia?
638855,Hemalissoi
638856,Hephaistion
638857,Herakleia Salbakes
638859,Hiera Akra/Kragos? Pr.
638860,Hierapolis
638861,Hippoukome
638862,Homonadeis
638863,*Hyia
638865,Idebessos
638866,Idyros?
638867,Idyros? (river)
638868,Ilyas
638869,Imbros M.
638870,Indus (river)
638871,Isinda
638872,Isinda
638873,Ision
638874,*Istlada
638881,Kabalis
638882,Kabalitis L.
638883,Kadmos (river)
638884,Kadmos M.
638885,Kadyanda
638886,Kagrai
638887,*Kaklouma
638888,Kalaba(n)tia
638889,Kalbis (river)
638890,Kallimache
638891,Kalynda
638892,Kandyba
638893,Kapıkaya
638894,Kapria L.
638895,Kapros? (river)
638896,Karaburun
638897,Karalis L.
638898,Karallia
638899,Karkabo
638900,Karmylessos?
638901,Karoura
638902,Karpasyanda?
638903,Karysis? Ins.
638904,Kasai
638905,Kastellon?
638906,Katarraktes (river)
638907,Katenneis
638908,Kaisar M.
638909,Kazanes (river)
638911,Kendema?
638912,Kepez Kalesi
638913,*Keraia
638914,Keretapa?/Diokaisareia?
638915,Kestros (river)
638917,Kibyra Mikra
638918,Kibyratis
638919,*Kidrama
638920,*Kilaraza
638921,Killanion Pedion/Cillanicus Tractus
638922,Kissidai? Pr.
638923,Kitanaura
638924,Kızılbel
638926,Klimax
638927,Klimax
638928,Kodroula
638929,Kolbasa
638930,Kolobatos (river)
638931,Kolybrassos
638932,*Komba
638933,Korakesion
638934,*Korba
638935,*Korma
638936,Kormasa?
638937,Korydalla
638938,Korydela (island)
638939,Korykos
638940,Kotenna
638941,Kovanlık
638942,Kragos M.
638945,Krasos Pr.
638946,Kretopolis
638947,Krya
638948,Kyaneai
638949,Kydna/Pydnai
638950,Kymaria?
638951,Kynosarion
638953,Lagbe
638954,Lagussa Ins.
638955,Laodicea ad Lycum/Diospolis/Roas
638956,Lebissos Ins.
638957,*Legeita
638958,Letoon
638959,Leucolla Pr.
638960,Limnai
638961,Limyra
638962,Limyros (river)
638963,Lissa
638964,Lounda
638965,Lycia
638966,Lycium Mare
638967,Lycus (river)
638968,Lydai
638969,*Lyrba
638970,Lyrbe?
638971,*Lyrna?
638972,Lyrnateia? (island)
638973,Lysinoe
638974,Lysis (river)
638976,Macris Ins.
638977,‘Madamprus’
638979,*Magastara
638980,Magydos
638981,Makron Pedion
638982,*Malgasa
638983,Malos
638984,Manava
638985,*Marmara?
638986,Marsyas (river)
638987,Masikytos (mountain)
638988,Megiste
638989,Megiste (island)
638990,Melanippeia? (island)
638991,Melanippion
638992,*Melanoscope Ins.
638993,Melas (river)
638994,"Men Karou, T."
638995,Milyadeis
638996,Milyas (region)
638997,*Mistea/*Klaudiokaisareia
638998,Moatra
638999,*Mokolda?
639001,Morka
639002,Moron Hydor
639004,Myangla?
639005,Myra
639006,Myros (river)
639008,Neapolis
639010,Nisa
639011,[Nymphaion]
639013,Oenoanda/Termessos Mikra
639014,Oktapolis
639015,Olbasa/Col. Iulia Augusta
639016,Olbia
639017,Olympus/Hadrianopolis
639018,Olympus/Phoinikous M.
639019,*Onobara
639020,Ören tepe
639021,Orgas (river)
639022,Orloanda?
639023,Ormeleis
639024,*Orokenda
639025,Orondeis
639026,Orondicus Tractus
639027,*Orpeena
639028,Ouasada
639029,*Ouerbe
639030,Ouiaros M.
639031,Ovacık
639034,Pamphylia (region)
639035,Pamphylium Mare
639036,Panemoteichos
639038,Pappa/Tiberiopolis
639039,Parlais/Col. Iulia Augusta Hadriana
639040,Pasanda
639041,Patara M.
639042,Patara/Arsinoe
639043,*Pedaia
639044,Pedalion Pr.
639045,Pedalion/Ankon Pr.
639046,Pednelissos
639048,Perge
639049,*Perminounda
639051,Phaselis
639052,Phellos
639053,Phoinike
639054,Phoinikous (river)
639056,Phoinix
639057,[Phoinix] (river)
639058,Pinara
639059,*Pisarissos
639060,Pisidia (region)
639061,Pisilis/Panormos?
639062,Plakoma
639063,Plarasa
639064,*Plinnena
639065,Podalia
639066,Pogla
639067,*Polyetta
639069,[*Praedium Plancianum]
639070,[Praetoria]
639072,Prostanna
639073,Ptolemais
639075,Pyros (river)
639077,Rhixoupous/Rhouskopous
639078,Rhodia(polis)
639079,Rhoge (island)
639080,Rhotrini Fontes
639083,"Roma et Augustus, T."
639084,Ropisa Ins.
639086,Sabandos?
639087,Sagalassos
639088,Salbake M.
639089,Salda
639091,Sanaos L.
639092,"S. Zion, Mon./Pharroa"
639094,Sandalion
639095,Saraganda
639096,Sebastopolis/Saleia
639097,Sebeda
639098,Seleucia/Claudioseleucia/Seleucia Sidera
639099,Seleukeia
639100,Selge
639101,*Sennea?
639102,*Seroiata
639103,Sia
639104,Sibidounda
639105,Side
639106,Siderous Pr.
639107,Siderous Limen/Posidarisous?
639108,Sidyma
639109,Sillyon
639110,Simena
639111,Sinda
639113,Skiritis
639114,*Solyma?
639115,Solymeis
639116,Solymos M.
639117,Sorouda
639118,Soura
639120,*Sparza
639121,Strongyle Ins.
639122,Süller Kale
639123,*Syneta?
639125,Tabai
639126,*Takina
639127,Tarbelos M.
639129,Tauros (river)
639131,*Teimioussa/Tristomon
639132,Telandria Ins.
639133,Telandros
639134,Telmedius (river)
639135,Telmessias Pr.
639137,Telmessos
639138,Tenedos
639139,Termessos
639141,*Terponella
639142,Tetrapyrgia
639144,Timbriada
639145,Timeles (river)
639146,Tityassos
639147,Tlos
639148,Tragalassos
639149,Trapezopolis
639150,Trebendai
639151,Trebenna
639152,Tripolis ad Maeandrum/Apollonia ad Maeandrum/Antoniopolis
639154,Trogitis L.
639155,Trysa
639156,Tyberissos
639157,*Tyinda
639158,Tymbrianassos
639159,*Tynada
639160,Tyriaion
639162,Uzunkale
639166,Xanthos
639167,Xanthos/Sirbis (river)
639168,Xenagori (islands)
639487,Untitled
639488,Untitled
639489,Untitled
639490,Untitled
639491,Untitled
639492,Untitled
639493,Untitled
639494,Unnamed aqueduct at Sagalassos
639495,Unnamed aqueduct at Sagalassos
639496,Unnamed aqueduct (at Cremna)
639497,Aspendos aqueduct
639498,Untitled
640242,Untitled
640243,Untitled
640244,Kemer bridge
640245,Untitled
640246,Limyra Bridge
640247,Untitled
640248,Untitled
640249,Untitled
640250,Untitled
640251,Bridge at Aspendos
640252,Untitled
640999,Untitled
641000,Untitled
641001,Untitled
641002,Untitled
641003,Untitled
641004,Untitled
641005,Untitled
641006,Untitled
641007,Untitled
641008,Untitled
641009,Untitled
641010,Untitled
641011,Untitled
641012,Untitled
641013,Untitled
641014,Untitled
641015,Untitled
641016,Untitled
641017,Untitled
641018,Untitled
641752,Untitled
642507,Agathe Kome
642508,Akarassos
642509,Altada
642510,Apollonos Hieron
642512,Canas
642513,Civitas Cillanensium
642515,Daseia
642516,Dias
642517,Dyrzela
642519,Elaibaris
642520,Emporion
642521,Eriza
642522,Eudokias
642523,Eudoxioupolis
642525,Gordiouteichos
642527,Hiera
642528,Hydrela
642530,Iovia
642531,Isbardia
642533,Kerdebota
642534,Kisthene
642535,Kosara
642536,Kragos
642537,Kryassos
642538,Kydrara
56494917,Aštamaku
978725164,Lucus Stimulae
978725165,Iunonis Curritis Lucus
386155228,Tomba del Timpano
592169143,Mortuary Temple of Ramesses III
818739154,Venice
988280578,Via Laurentina
857231,Megalossos/‘Dagalasso’
857232,Melanthios (river)
857233,Mesorome
857234,Mirones
857235,Misimia
857236,Moches/Tarsouras?/Thersos?/Kyaneos?/Gyenos? (river)
857237,Mogros/Nigrus (river)
857238,Morthoula
857239,Mossynoeci
857241,Namarnu
857242,Naustathmos
857246,Nesis? (river)
857248,Nicopolis
857252,Odynetz
857253,Odynetz
857254,Oinoe/‘Caena’
857255,Olotoedariza
857256,Onogouris/Ag. Stephanos
857257,Ophis
857258,Ophis (river)
857259,Ophlimos? M.
857262,Palalce
857263,Paryadres M.
857264,Patara
857265,Patara Poti
857266,Pedachthoe/Herakleioupolis
857269,Phabda/Phadisane
857270,Phanaroia
857271,Pharangion
857272,Pharmatenos (river)
857274,Phasiane Theos
857275,Phasis
857276,Phasis (river)
857277,Phigamous (river)
857278,Philokaleia
857279,Phtheirophagoi?
857280,Pichori
857281,Pida
857282,Pichvnari
857283,Pityous
857284,Pleuramis/‘Ptemari’?
857285,Polemonion/Side
857287,Pontus
857290,Prytanis (river)
857291,Psoron Limen/Hyssos/Sousarmia/Sousourmena/‘Ysiporto’
857292,Psychros (river)
857294,Pteria
857295,Pyxites (river)
857297,Rhizaion
857300,Sagylion
857301,Saltiae?
857302,Sanigai
857303,Sannoi
857304,Sarakene
857307,Sauronisena/Saurania?
857308,Schamalinichon?
857312,Sedisca/Solonenica?
857313,Seramisa
857314,Shukhuti
857317,Sidenos (river)
857318,Sigames/Sicanabis (river)
857320,Simagre
857321,Sinope
857322,Sinoria/Baiberdon
857324,Skotios
857325,Skydises M.
857327,Skymnia
857328,Skythenoi
857332,Speluncis
857333,Stamene/Ameneia?
857334,(Sten)Nitike
857335,Stiphane Limne
857336,Strobilos? M.
857337,Souania
857338,Sukhumskaya Gora
857339,Syderos
857341,Syspiritis
857343,Taochoi
857345,Taulara
857346,Tekke
857347,Telephis?
857349,Theches M.
857350,Themiskyra
857351,Thermai Phazemoniton
857352,Thermodon (river)
857354,Thia
857355,Thoaris (river)
857356,Tibareni
857357,Tqvarcheli
857358,Tracheia/Anakopia
857359,Trapezus
857360,Tripolis
857361,Tripolis (river)
857362,Tsikhisdziri/Petra Pia Iustiniana
857365,Tzantzakon/Tzanicha
857366,Tzibile
857368,Vashnari
857369,Verisa
857370,Virasia
857372,Xyline
857374,Yağmurlu
857376,Yurtlar Dere
857378,Zagatis (river)
857379,Zagora
857380,Zalekos (river)
857381,Zaliches/Leontopolis
857382,Zela
857383,Zephyrion
857384,Zephyrios Pr.
857385,Zigan(n)e/Siganeon
857386,Zigana
857387,Zydreitai
859271,Untitled
859272,Untitled
859273,Untitled
859274,Untitled
859275,Untitled
859276,Untitled
859277,Untitled
859278,Untitled
859279,Untitled
859280,Untitled
859281,Untitled
859282,Untitled
859283,Untitled
859284,Untitled
859285,Untitled
859286,Untitled
859287,Untitled
859288,Untitled
859289,Untitled
859291,Untitled
859292,Untitled
859293,Untitled
859294,Untitled
859295,Untitled
859296,Untitled
75740664,Hagar Qin Megalithic Temple Complex (Malta)
601235773,Tas-Silġ
29964875,Casteddu di Tappa
474421677,Kings Weston Roman Villa
402975098,Temple District of Me-Turnat
524253439,"""Palaestra"""
179295730,Palace of Sennacherib
331679526,Kidmuri Temple
310869662,Akītu-Temple of Ištar
301732141,Palace of Ashurbanipal
681842440,Handuru Gate
90291125,Mašqû Gate
90291126,Step Gate of the Palace
130506467,Quay Gate
130506468,Step Gate of the Armory
767860328,Citadel Wall of Nineveh
499822992,Girvan Mains
967100965,Ponte d'Augusto
103018178,Arx of Cosa
103018179,Comitium of Poseidonia/Paestum
568637774,Arch of Trajan at Benevento
51062012,Archiepiscopal Chapel of Ravenna
19936501,Monte Poggiolo
60903327,Muro da Prega
60903328,Villa de Santa Catarina de Sítimos
988533830,Creiro
452983868,Ponte de Rubiaes
729404980,Locmariaquer megaliths
801825162,Sirkap
358880029,Ešasurra
814222100,Caecandrus (island)
640011069,tribus Tities
897019599,Public administration buildings
95873554,Temple of Vespasian
100249112,Temple of Fortuna Augusta
364001862,House of the Dioscuri
419907821,House of Apollo
419907822,House of the Baker
933509319,Cividade de Bagunte
576179783,So-called Tempio di Venere e Cupido
856037447,Canopus at Hadrian's Villa
336554371,Qal’at Sem’an/Church of Saint Simeon Stylites
943722594,Formello villa and mausoleum
825003513,Martinhoe
127288246,Gallo-Roman fanum at Lapanouse-de-Cernon
361151408,Verlamion
110448341,Oram's Arbour
110448342,Bosham Harbour
272213280,Via Collatina
272213281,Via Tiburtina
301591388,Yeavering Bell
92658900,Withdrawn (duplicate): Seabegs Wood
797288429,Gibil Gabib
362248862,Ponte Rotto necropolis
20924741,Tagisken South
104638958,Cantiano
104638959,Bibbiena
439057572,Stadium at Aizanoi
940312586,Roman baths at Oescus
88537488,Pont Serme
891993831,Coventina's Well
344182764,Arian Baptistry
554597372,Withdrawn: Lupanar
621752770,Withdrawn: Forum
344182765,New Basilica of Saint Apollinaris
473755738,Dur-Aššur-ketti-lešir
111343632,Dur-Bel-Harran-belu-uṣur
468980180,Circus of Col. Tarraco
889522883,Gal'adi
889522884,Gimtu
617720199,Proch-Balat
3593955,Moulis
623547528,Sant Amanç de Viladés
897982314,Cogulló
285857973,Adel
285857974,Amphitheatrum Flavium
874299107,Arch of Constantine
151986836,Temple of Maharraqa
728181788,Woden Law hill fort
56616071,Pen-y-crug
56616072,Offa's Dyke
820631036,Obelisk of Theodosius
714628627,Monte Semprevisa
216731,Beroe/Augusta Traiana
216732,Bessapara
216733,Bessi
216734,Bizone
216737,Brîncoveneşti
216738,Britolagai
216740,Bugeac
216741,Buridava
216744,Callatis
216745,Călugăreni
216747,Canlia
216748,Capidava
216749,Caput Stenarum
216750,Carassura
216751,Carcaliu
216752,Carpi
216753,Carsium
216755,Castra Traiana
216756,‘Cazalet’?
216757,Căşla
216758,Cedonia
216759,Celaletae Maiores
216760,Celaletae Minores
216762,Cernavoda
216763,Chatalka
216765,Chersonesos
216767,Cillis?
216770,Cius
216771,Cincşor
216772,Cîrlomăneşti
216773,Cochirleni
216775,Comidava
216776,Copăceni
216778,Costoboci
216779,Cristeşti
216780,Crîmpoaia/Ghioca
216783,Dăeni
216786,Deleni
216787,Dervent
216788,Deultum
216790,Dimum
216791,Dinogetia
216792,Diocletianopolis
216793,Dionysopolis/Krounoi
216795,Doriones
216796,Douvanli
216797,Drajna de Sus
216798,Dunărea
216799,Dunăreni
216800,Durostorum
216803,Emporium Discoduraterae
216804,Emporium Piretensium
216805,Enisala
216806,Erite/Ereta
216809,Feldioara
216810,Fîlfani
216811,Flaviana
216812,Flămînda
216814,Galata
216815,Gerania
216817,Getae
216821,Ghindăreşti
216822,Giridava
216823,Glava Panega
216824,Golyamo Belovo
216825,Gorna Bešovitsa
216826,Gorna Malina
216827,Gresia
216828,Gura Dobrogei
216830,Haemus M.
216831,Haemi Pr.
216833,Haskovo
216837,Hierasos/Gerasus/Tiarantos? (river)
216839,Histria
216840,Hoghiz
216841,Homorod
216842,Horia
216846,Iatrus
216851,Inlăceni
216852,Ismail
216854,Izlaz
216856,Jidava
216857,Jijila
216859,Kabyle/Diospolis
216860,Karon Limen?
216862,Kasnakovo
216863,Kazanluk
216864,Koralloi
216865,Krobyzoi
216867,Krushovitsa
216869,(L)Ibida
216871,Ljutibrod
216872,‘Locidae Regi’
216874,Madara
216875,Mălăieşti
216878,Marcianopolis
216880,Melta
216882,Mesembria
216883,Mezdra
216887,Moesia Inferior
216888,Mogilets
216889,‘Monte Haemo’
216891,Naparis? (river)
216893,Naulochos/Templum Iovis?
216894,Nicoliţel
216895,Nicopolis ad Istrum
216896,Nigrinianis/Candidiana
216898,Nova Černa
216899,Novae
216900,Noviodunum
216904,Odessus
216905,Odorheiu Secuiesc
216906,Odrysae (region)
216907,Oescus
216908,Oescus (river)
216909,Oitensioi?
216910,Olteni
216911,Orheiu Bistriţei
216912,Ostrov
216913,Ovidiu
216916,Palmatis
216917,Panagyurishte
216918,Pannissus
216919,Panysos (river)
216920,Parambole
216922,Pavlikeni
216923,Peceneaga
216924,Pedonianis
216926,Peroushtitsa
216927,Philippopolis/Trimontium
216928,Piatra Roşie
216929,Pietroasa de Jos
216931,Pirdop
216932,Piroboridava
216933,Piscul Crăsanilor
216934,Piua Pietrei
216935,Pizus
216937,Pons Aluti
216938,Pons Constantini
216939,Pons Vetus
216941,Popeşti
216943,Praetorium
216944,Prisovo
216945,Purcăreni
216946,Putineiu
216947,Pyretos (river)
216948,Pyrogeri
216950,Răcar
216951,Rachelu
216952,Rădăcineşti
216955,Regianum
216958,Romula/Malva
216959,Roşiorii de Vede
216960,Rousalka
216961,Roxolani
216962,Rusidava
216965,Sacidava
216966,Sadovets
216970,Săpata de Jos
216971,Sărăţeni
216974,Scatrae
216976,Scythia Minor
216978,Securisca
216979,Seimeni
216980,Sernota
216981,Seuthopolis
216982,Sexaginta Prista
216983,Shoumen
216984,Shkorpilovtsi
216985,Sialetae
216987,Slăveni
216989,Sostra
216992,Storgosia
216995,Sub Radices
216996,Sucidava
216997,Sucidava
216999,Sveshtari
217000,Succorum Angustiae
217003,Tegris
217004,Tegulitium
217005,Teliţa
217007,Thalamonium
217010,Tia Mare
217012,Tîrgşor
217013,Tirizis
217014,Tirizis Pr.
217015,Titeşti
217016,Tomis
217018,Topalu
217019,Topraichioi
217020,Traian
217021,Transmarisca
217023,Trimammium
217025,Troesmis
217026,Trog(l)odytae
217027,Tropaeum Traiani (settlement)
217028,Tsaravets
217029,Turnu Roşu
217030,Tylis
217032,Urluieni
217033,Utus
217034,Utus (river)
217036,Valea Totişii
217037,Valea Urluii
217038,Valeriana
217039,Variana
217040,Viamata
217041,Vicus ‘Bapeni’
217042,Vicus Buteridavensis
217043,Vicus Celeris
217044,Vicus Clement(...)
217045,Vicus Hi(...)
217046,Vicus Longinopara
217047,Vicus Novus
217048,Vicus Petrus
217049,Vicus Quintionis
217050,Vicus *Ramidava
217051,Vicus *Scaptia
217052,Vicus Scenopesis
217053,Vicus Siamus
217054,Vicus Trullensium
217055,Vicus Turris *Mucaporis
217056,Vicus *Ulmetensium
217057,Vicus Urb(...)
217058,Vicus ‘Ver(gob)rittiani’
217060,Vlahii
217061,Voivoda
217063,Yaila
217442,Untitled
217443,Untitled
218198,Roman bridge at Valeriana
218953,Untitled
21897,Ausoba
21899,Boreion Akron
21901,Dour
21903,Iernos
21904,Iouernis
21906,Libnios (river)
21907,Luceni
21909,Magnata
21910,Makolikon
21912,Notion Akron
21914,Ouellaboroi/Velabri
21915,Ouenniknion Akron
21916,Ousdiai
21918,Raiba
21919,Raouios
21920,Regia
220462,Untitled
220463,Untitled
220464,Untitled
220465,Untitled
220466,Untitled
220467,Untitled
220468,Untitled
220469,Untitled
220470,Untitled
220471,Untitled
220472,Untitled
220473,Untitled
220474,Untitled
220475,Untitled
220476,Untitled
220477,Untitled
220478,Untitled
220479,Untitled
220480,Untitled
220481,Untitled
220482,Untitled
220483,Untitled
220484,Untitled
220485,Untitled
220486,Untitled
220487,Untitled
220488,Untitled
220489,Untitled
220490,Untitled
220491,Untitled
220492,Untitled
220493,Untitled
220494,Untitled
220495,Untitled
221217,Untitled
221972,Acrae
